,Year,COU,Country,Composting%,Disposal%,Landfill%,Material_recovery%,Recovery%,Recycling%,Amt_for_recovery_operations,Composting,Electronic_waste,Household_waste,Landfill,Municipal_waste_generated,Municipal_waste_generated_percapita,Municipal_waste_generated_1990,Municipal_waste_generated_2000,Municipal_waste_treated,Recycling,Total_Incineration,Waste_from_households,Country_y,CO2_emissions_percapita,Female_education_attainment_bach,Male_education_attainment_bach,Total_education_attainment_bach,Energy_use_percapita,Forest_area,GDP_2015_USD,GDP_growth%,GDP_percapita_2015_USD,GDP_percapita_growth%,Education_expense_%_of_gdp,Education_expense_%_of_total_exp,Population_density,Population_growth%,Population_female,Population_female_%,Population_total,Poverty_headcount%_ppp,Poverty_headcount%_national_line,Population_urban%,Population_urban_growth%
853,2014,LVA,Latvia,3.602,71.35,71.35,27.155,28.65,23.553,206.79,26.0,3.12,692.0,515.0,726.0,359.189,,113.084,721.786,170.0,10.786,,Latvia,3.65135215876578,31.8503494262695,20.493200302124,26.6343803405762,2176.84330583785,33875.76,26243522537.941,1.90009624274194,13162.6840536934,2.86426650589976,5.28122997283936,13.9723701477051,32.0404647500281,-0.941743354234222,1080377,54.1873225081881,1993782,0.8,,67.952,-0.901947953010276
854,2014,MEX,Mexico,,,,,,,,,,,,,,,,37553.87,,,,Mexico,3.84063365932087,12.8495397567749,15.2282695770264,13.9571304321289,1561.87334155916,664533.9,1134506587182.86,2.84977325490688,9426.32458789743,1.54403510691023,5.25747013092041,18.8059406280518,61.912671107796,1.27768636604222,61491303,51.0915483399765,120355137,3.7,,78.993,1.65056526440047
855,2014,NLD,Netherlands,27.153,2.541,1.439,50.899,97.459,23.746,8668.0,2415.0,95.0,6685.0,128.0,8894.0,526.505,119.704,93.336,8894.0,2112.0,4238.0,7851.0,Netherlands,8.88170306744788,25.6167602539063,30.5004405975342,28.0117092132568,4325.52371158081,3665.6,750862107575.857,1.42339539510084,44521.8945390276,1.05910125427069,5.458899974823,12.1507997512817,500.593885425942,0.359828172726548,8483667,50.3033680534405,16865008,0.1,,89.69,0.922227878488258
856,2014,NOR,Norway,16.143,2.822,2.759,42.205,97.178,26.062,2114.04,351.18,46.91,,60.02,2175.44,423.051,108.772,78.963,2175.44,566.97,1148.33,1989.41,Norway,7.61304932507459,29.6942691802979,21.6680107116699,25.7266902923584,5595.65462490306,121332.0,378358747545.727,1.9695443007939,73650.3135435049,0.826056236088164,7.69504022598267,16.9020805358887,14.0704449094514,1.12773667734928,2553889,49.7133269379723,5137232,0.1,11.9,80.692,1.63215156469894
857,2014,NZL,New Zealand,,,,,,,,,,,2931.0,2931.0,641.705,88.018,,,,,,New Zealand,7.07848982914967,27.2952404022217,24.9002094268799,26.1462898254395,4553.02690136167,98469.12,171637782388.117,3.81542760298834,38002.387332695,2.10528306326458,6.34243011474609,16.265739440918,17.1527856898713,1.66101200071152,2295996,50.8357266806816,4516500,,,86.281,1.7305681183892
858,2014,POL,Poland,5.421,62.227,58.383,26.525,37.773,21.104,3902.0,560.0,26.0,10092.0,6031.0,10330.0,271.192,93.08,84.492,10330.0,2180.0,1560.0,8240.0,Poland,7.51688948127014,25.9512996673584,21.1897106170654,23.7001991271973,2473.40688342692,94018.0,458392890303.754,3.37858171481973,12059.2467116735,3.45598564847825,4.93554019927979,11.5750598907471,124.144273163722,-0.0748462292920506,19595127,51.5502035318229,38011735,0.4,17.6,60.403,-0.28322811788103
859,2014,PRT,Portugal,14.117,48.98,48.98,30.35,51.02,16.233,2403.29,664.97,2.31,,2307.17,4710.46,452.137,157.015,100.125,4710.46,764.67,973.65,,Portugal,4.41589525234787,19.8992099761963,14.6799602508545,17.4849891662598,2034.51262957571,33000.0,195883739714.001,0.792190301875365,18833.0518281692,1.33711996744654,5.12400007247925,9.913330078125,113.541770372117,-0.539190466792077,5468262,52.5740759653469,10401062,0.5,19.5,62.936,0.393056100389624
860,2014,SVK,Slovak Republic,5.369,70.34,68.033,10.562,29.66,5.193,504.99,91.41,7.59,1550.21,1158.33,1732.99,319.222,,126.617,1702.61,88.42,189.93,1358.24,Slovak Republic,5.61763652417007,18.5495700836182,17.5211791992188,18.0583992004395,2943.18916025009,19209.82,84243103635.4781,2.72437381743123,15546.8832979361,2.62473287209883,4.23041009902954,9.74608039855957,112.700686356073,0.0970454215834878,2786818,51.4301324160523,5418649,0.7,12.3,54.0,-0.161895078131654
861,2014,SVN,Slovenia,7.16,24.256,24.046,37.127,75.744,29.967,654.19,61.84,5.42,850.86,207.68,891.71,431.301,,87.423,863.69,258.82,1.95,542.03,Slovenia,6.35796644811162,20.126579284668,16.1981296539307,18.2173099517822,3236.23604496649,12478.0,42175395368.8082,2.76815883065036,20453.8333877187,2.66713405933845,5.29169988632202,10.4081497192383,102.382323733863,0.0983519219451147,1037549,50.318115510223,2061980,0.0,,53.557,0.519395851776562
862,2014,SWE,Sweden,16.284,0.631,0.631,49.341,99.369,33.057,4267.77,699.39,132.06,2641.82,27.1,4294.87,443.129,134.215,113.832,4294.87,1419.74,2148.64,,Sweden,4.0304825162931,25.6561603546143,19.3246898651123,22.5353202819824,4966.43592120964,279986.0,483402482698.498,2.65779827531642,49855.301012313,1.64424400595537,7.57372999191284,15.2481203079224,23.8034986523533,0.992219728591882,4852495,50.0457948541173,9696110,0.5,16.3,86.247,1.35346011400427
863,2014,TUR,Türkiye,0.45,99.55,99.479,0.45,0.45,,126.0,126.0,,,27864.0,31230.0,404.38,,102.002,28010.0,,0.0,25134.0,Turkiye,4.41076356068815,,,,1573.76979725638,215208.56,814743696794.687,4.9397151613658,10549.676064426,3.16809082362309,,,100.345961046217,1.70264361643927,39235978,50.804548669648,77229262,0.2,14.7,73.077,2.452606367981
864,2014,USA,United States,8.909,52.647,52.647,34.508,47.352,25.6,111002.0,20883.0,9045.0,,123413.0,234416.5,735.601,124.07,106.141,234416.5,60010.0,30109.0,,United States,16.0409210313094,32.0014686584473,31.9064407348633,31.9557991027832,6960.68399657951,3098200.0,17726282036000.0,2.28777593255359,55675.3868536862,1.54038064866397,,,34.8061342979769,0.733361519937424,160946434,50.5506734728571,318386329,1.2,,81.483,0.95943078191871
865,2015,AUS,Australia,17.25,49.322,49.322,49.78,50.678,32.529,6455.26,2197.312,,13335.84,6282.512,13964.23,583.484,,105.79,12737.772,4143.517,,13266.019,Australia,15.863288004258,31.8225193023682,27.6889991760254,29.7797794342041,5483.81640154023,1330945.0,1350534154255.76,2.17220475337416,56707.0220772116,0.712256477964445,5.31583976745605,14.085789680481,3.10011259648803,1.43921665259925,11948693,50.1708743412044,23815995,,,85.701,1.55480059894141
866,2015,AUT,Austria,31.96,3.037,3.037,58.198,96.963,26.238,4584.2,1511.0,78.9,4512.9,143.6,4836.0,557.228,150.936,104.09,4727.8,1240.5,1832.7,4160.0,Austria,7.31715887345687,12.4853496551514,13.7166204452515,13.0816698074341,3800.29942035468,38811.9,381971148530.543,1.01450158590511,44195.8175947748,-0.111540189504495,5.45658016204834,10.6934795379639,104.734597673291,1.12099250236958,4411651,51.0448321153467,8642699,0.7,14.1,57.715,1.44900148037757
867,2015,BEL,Belgium,19.376,1.646,0.871,53.485,98.354,34.109,4567.013,899.687,,,40.442,4642.623,411.291,135.117,96.11,4643.422,1583.819,2049.849,,Belgium,8.43785199879601,32.465950012207,30.9026393890381,31.7094802856445,4687.7870492938,6893.0,462335574841.484,2.04145900919961,41008.296719472,1.45189336758756,6.4515700340271,12.0096797943115,372.33143989432,0.579446241677791,5732314,50.8445436103392,11274196,0.1,,97.876,0.623385919307908
868,2015,CHE,Switzerland,20.829,0.0,0.0,52.736,100.0,31.907,6030.0,1256.0,,,0.0,6030.0,726.788,147.052,127.457,6030.0,1924.0,2850.0,3376.0,Switzerland,4.7196487770674,,,,2960.07338939119,12519.1,702149580770.901,1.65776871127174,84776.1421659748,0.507122105703075,4.93844985961914,15.3883600234985,209.59585261981,1.13833715247736,4183323,50.5086132864878,8282396,0.0,14.7,73.718,1.16818639104156
869,2015,CHL,Chile,0.034,99.649,99.646,0.349,0.351,0.315,25.269,2.478,,,7171.862,7197.351,400.535,,159.223,7197.351,22.674,,,Chile,4.57612411690957,12.3222999572754,14.0421600341797,13.1031398773193,2005.55072758311,175960.8,242496649874.236,2.15194249981184,13495.0106099649,0.955937438377944,4.87530994415283,19.5937099456787,24.1675623913967,1.17771785691816,9124556,50.7784252257009,17969356,0.4,11.7,87.36,1.24298195084648
870,2015,CHN,China (People's Republic of),,,,,,,,,,,,191419.0,,282.88,161.959,,,,,China,7.14644935672822,,,,,2102942.5,11061553079871.5,7.04132887865481,8016.43143498003,6.42073647723056,3.82487010955811,12.1019258499146,146.408882513774,0.581456146657648,671212022,48.6434871577742,1379860000,1.2,5.7,55.5,2.84287054779151
871,2015,COL,Colombia,,100.0,97.764,,0.0,,0.0,,,,9744.96,9967.844,209.758,,,9967.844,,,,Colombia,1.6883181239214,10.5640296936035,10.0231895446777,10.3048801422119,,601346.6,293481748240.778,2.95590137527523,6175.87602970258,1.75788371739232,4.47038984298706,14.2927303314209,42.8307048219919,1.1704451989867,24231886,50.9923103562498,47520667,4.9,,79.764,1.60894566343541
872,2015,CRI,Costa Rica,,96.967,96.967,0.941,3.033,0.941,56.7,,,1877.0,1813.0,1877.0,387.185,,,1869.7,17.6,,,Costa Rica,1.55534308039474,21.8670692443848,20.6825408935547,21.3045806884766,,29530.3,56441917652.9812,3.65208096802883,11642.7780517123,2.53138328651332,6.87349987030029,23.3734302520752,94.9433019976498,1.0870985434196,2422275,49.9664281050909,4847805,1.6,23.6,76.862,2.29259339332327
873,2015,CYP,Cyprus,,,,,,,86.7,17.89,,,409.99,525.24,,,,496.69,68.81,0.0,,Cyprus,5.90015211594322,25.9567604064941,25.0935001373291,25.5467205047607,,1727.1,19842404304.8929,3.38307971194378,23408.3359375,3.97337891399319,6.32612991333008,16.024959564209,125.647943722944,0.751316386354157,579592,49.9223505517288,1160987,0.0,16.1,66.946,0.624409145270187
874,2015,CZE,Czech Republic,4.231,52.72,52.6,29.727,47.28,25.497,1577.885,141.194,10.48,3018.248,1755.438,3337.336,314.802,,97.185,3337.336,850.907,589.796,2242.149,Czechia,9.4006680021085,19.0553302764893,19.6470508575439,19.3418006896973,3860.00296414044,26683.9,188033050459.881,5.38838083815307,17829.6983223668,5.18140265379816,5.75182008743286,13.7163095474243,136.589288952208,0.196588748472653,5364266,50.8651224037603,10546059,0.0,9.7,73.477,0.323237456440875
875,2015,DEU,Germany,18.011,9.887,0.201,66.737,90.113,48.726,46521.0,9298.0,591.0,48539.0,104.0,51625.0,631.21,103.546,97.756,51625.0,25155.0,15985.0,37376.0,Germany,9.08729090938286,19.8081092834473,29.9799098968506,24.7420501708984,3817.54941455461,114190.0,3357585719351.56,1.49193152760772,41103.2564363768,0.617105353219898,4.85515022277832,10.9991598129272,234.152986871524,0.865702643950251,41511610,50.8181326341287,81686611,0.0,,77.2,0.87865693932128
876,2015,DNK,Denmark,18.369,1.306,1.306,47.399,98.694,29.03,4610.0,858.0,32.0,4129.0,61.0,4671.0,821.103,,131.726,4671.0,1356.0,2396.0,3349.0,Denmark,5.92946275425465,34.9197196960449,25.8581199645996,30.3837299346924,2816.61456539942,6246.8,302673070846.857,2.34259110757047,53254.8563700916,1.62216625804921,,,142.087075,0.706423849687002,2857267,50.2731645834414,5683483,0.2,,87.526,0.839047238460703
877,2015,ESP,Spain,11.589,57.324,57.324,29.984,42.676,18.395,9029.2,2451.9,,,12128.6,21157.8,453.33,,79.826,21157.8,3892.0,2685.3,,Spain,5.51794435986542,,,,2571.34096211178,185511.8,1195599995808.59,3.83517266033846,25742.3688346767,3.91576845137082,4.28657007217407,9.76646041870117,92.9526859210545,-0.077588861590047,23640092,50.8992955699979,46444832,0.9,22.3,79.602,0.219325482669056
878,2015,EST,Estonia,3.813,7.954,7.954,30.846,92.046,27.033,399.71,16.56,4.4,462.24,34.54,472.55,359.263,,74.652,434.25,117.39,242.73,246.0,Estonia,11.8138340162801,,,,4173.32658257102,24210.1,22890762090.1508,1.85302004629342,17402.0376128079,1.78627469426176,5.14418983459473,13.0143003463745,30.26011042098,0.0655525295417938,700146,53.2265667170976,1315407,0.6,21.7,68.416,0.280631504498476
879,2015,FIN,Finland,12.454,11.495,11.495,40.585,88.505,28.131,2423.518,341.032,63.603,,314.762,2738.28,499.583,,105.318,2738.28,770.306,1312.18,1768.93,Finland,7.81453735635845,24.5631198883057,21.405969619751,23.0319995880127,5924.70012488295,224090.0,234534382384.766,0.543659211765487,42801.9081167285,0.213029419665261,7.03208017349243,12.4436101913452,18.0301108880919,0.329383885818507,2782702,50.7835795843483,5479531,0.1,11.6,85.225,0.388059711338671
880,2015,FRA,France,18.012,24.438,23.733,40.747,75.562,22.735,25951.0,6186.0,443.0,29949.0,8151.0,34344.0,515.87,,109.964,34344.0,7808.0,12199.0,26788.0,France,4.67780722830743,17.1442699432373,18.2399196624756,17.6630706787109,3692.01783331053,168360.0,2439188643162.5,1.1129123405747,36652.9223052178,0.754024352327519,,,121.536702115031,0.355569240058298,34302345,51.5450576429153,66548272,0.1,,79.655,0.683771061907009
881,2015,GBR,United Kingdom,16.089,25.988,22.891,43.231,74.006,27.142,23333.319,5072.618,,,7217.256,31475.011,477.907,116.144,92.699,31529.149,8557.788,9911.914,27037.582,United Kingdom,6.15944833302231,,,,2764.51667133806,31550.0,2956573778737.76,2.62259667901294,45404.5677734722,1.81266163797693,5.51411008834839,13.4902095794678,269.153139337825,0.792367505802859,33021393,50.7114719707057,65116219,0.1,,82.626,1.10874798285391
882,2015,GRC,Greece,2.558,83.873,83.873,15.785,16.127,13.227,851.0,135.0,,,4426.0,5277.0,495.04,175.9,118.664,5277.0,698.0,18.0,,Greece,6.28506953972522,22.0801601409912,23.8480892181396,22.929069519043,2182.07109345882,39018.03,195683527003.375,-0.196087629724133,18083.8779056547,0.463652786270188,3.66139006614685,7.15652990341187,83.947889837083,-0.658861360878339,5508921,50.9100834288876,10820883,1.4,21.2,78.046,-0.21712848445539
883,2015,HUN,Hungary,6.226,53.666,53.666,32.183,46.334,25.957,1719.0,231.0,20.0,3573.0,1991.0,3712.0,379.631,67.491,81.547,3710.0,963.0,525.0,3099.0,Hungary,4.40718050056499,21.5686492919922,19.6345291137695,20.6730899810791,2432.75179142028,20608.2,125210324613.14,3.70325993580269,12720.7120220668,3.9502169101093,4.49410009384155,8.92302989959717,107.85698005698,-0.237855001984657,5165373,52.4774837197054,9843028,0.6,14.5,70.5,0.150141441052492
884,2015,IRL,Ireland,6.99,20.838,20.834,40.509,79.162,33.518,2038.6,180.02,37.27,2345.24,536.53,2619.02,562.937,,114.935,2575.22,863.17,893.12,1437.47,Ireland,7.88182481747302,,,,2819.87585169324,7546.7,291580037584.33,25.176245193701,62012.4849258149,23.9990932049163,3.75876998901367,12.936840057373,68.2531136594571,0.944845307474728,2374896,50.5086815033896,4701957,0.4,,62.538,1.26196353364427
885,2015,ISL,Iceland,7.438,61.362,58.098,28.168,38.643,20.73,75.179,14.47,2.9,,113.034,194.554,589.117,,149.657,194.554,40.33,6.4,,Iceland,6.22704515448072,,,,17478.8930368937,481.6,17517210519.0912,4.43666371937172,52951.6815110898,3.35414533328364,7.4579701423645,17.1551399230957,3.29990024937656,1.04194038662969,164840,49.8284565327326,330815,0.0,8.8,93.7,1.07716078295576
886,2015,ISR,Israel,11.816,80.937,80.937,19.064,19.063,7.248,968.743,600.436,,,4112.908,5081.651,636.918,,128.079,5081.651,368.307,,,Israel,7.89250717648338,35.4365005493164,30.8122596740723,33.2059211730957,2777.87532368349,1650.0,300078278118.434,2.27967941916557,35808.4364289727,0.273166454342856,5.86211013793945,15.4929103851318,387.250462107209,1.98128897562083,4224621,50.4125338910993,8380100,0.5,,92.179,2.06268495608919
887,2015,ITA,Italy,19.134,40.047,28.754,48.053,59.953,28.919,16303.0,5203.0,,,7819.0,29524.0,487.368,147.62,101.951,27193.0,7864.0,6040.0,,Italy,5.56325946870661,,,,2481.75464546017,92970.8,1836637711060.55,0.778304350716581,30242.3861352184,0.875477401786128,4.07362985610962,8.09591007232666,205.366538391305,-0.0963761331392095,31262660,51.4776226921078,60730582,1.9,20.6,69.565,0.325701454305887
888,2015,JPN,Japan,0.367,10.073,1.079,20.751,89.927,20.384,39012.0,159.0,,,468.0,43981.0,343.641,87.513,80.209,43382.0,8843.0,33912.0,30935.0,Japan,9.2766294225014,,,,3428.55721600428,249440.0,4444930651964.18,1.56062669674904,34960.6393843385,1.66846511711745,,,348.809327846365,-0.106124993746747,65016722,51.1374949555667,127141000,,,91.381,-0.0218270263170706
889,2015,KOR,Korea,0.813,16.263,15.06,59.23,83.737,58.418,15663.0,152.0,,18705.0,2817.0,18705.0,368.041,61.035,110.355,18705.0,10927.0,4809.0,15845.0,"Korea, Rep.",11.9147436748262,24.0933990478516,33.4462394714355,28.6821708679199,5413.34785665856,63370.0,1465773245547.15,2.80910326824133,28732.2310762599,2.26842940068582,,,523.525547744882,0.527288497407793,25452787,49.8928036386298,51014947,,,81.634,0.437904532582115
890,2015,LTU,Lithuania,10.323,54.763,54.763,33.579,45.269,23.256,580.414,132.357,14.295,1260.745,702.127,1299.998,443.403,,101.887,1282.127,298.172,149.885,909.999,Lithuania,3.81078921371891,36.3314781188965,28.9971199035645,33.0973510742188,,21870.0,41435533340.3883,2.02458395469182,14263.9645773495,2.98891297061452,4.2271900177002,12.2882604598999,46.3672785315243,-0.940753796646208,1567189,53.9496608310322,2904910,0.7,21.9,67.23,-0.759129788432856
891,2015,LUX,Luxembourg,18.338,7.38,7.38,47.498,92.62,29.16,320.42,63.44,0.0,0.0,25.53,345.95,610.421,154.718,121.275,345.95,100.88,156.1,305.59,Luxembourg,16.0286797747925,,,,6548.40555894973,887.0,60071584216.1375,2.26978448419565,105462.012584423,-0.115476305532894,3.76792001724243,9.33442974090576,221.251835336342,2.35995118136865,283726,49.8111130128224,569604,0.3,,90.179,2.68753135102057
892,2015,LVA,Latvia,6.365,66.904,66.904,31.014,33.096,24.649,244.37,47.0,2.5,770.0,494.0,798.061,399.493,,124.309,738.367,182.0,15.367,,Latvia,3.70159303597947,33.8836898803711,20.487060546875,27.6973896026611,,33914.4,27263090547.0617,3.88502727728979,13786.4567953114,4.7389479157399,5.28251981735229,14.1274099349976,31.7792437366417,-0.818626340945853,1071036,54.1603614201509,1977527,0.7,21.8,67.98,-0.777437303718408
893,2015,NLD,Netherlands,27.228,2.481,1.41,51.771,97.519,24.543,8646.0,2414.0,96.0,6625.0,125.0,8866.0,523.423,119.327,93.042,8866.0,2176.0,4151.0,7827.0,Netherlands,9.29225024589008,26.5635509490967,31.268590927124,28.8690700531006,4233.04385740124,3648.3,765572770634.375,1.95916972105708,45193.4032187971,1.50826618391271,5.34815979003906,12.2096500396729,503.116216216216,0.443220089035769,8518825,50.2884495266757,16939923,0.1,12.7,90.173,0.980296200244103
894,2015,NOR,Norway,16.685,3.436,3.386,42.814,96.564,26.129,2112.06,364.94,47.99,,74.06,2187.22,420.633,109.361,79.391,2187.22,571.5,1144.96,2004.98,Norway,7.61090629497798,30.800630569458,22.3949203491211,26.650089263916,5817.63660265655,121410.0,385801550067.169,1.96712843821408,74355.5158575643,0.95750076290291,7.5693302154541,15.6075801849365,14.2079384825517,0.995084736958414,2576388,49.6547096663024,5188607,0.2,12.2,81.091,1.48833777988021
895,2015,NZL,New Zealand,,,,,,,,,,,3221.0,3221.0,698.013,96.727,,,,,,New Zealand,7.00308039642836,27.6676692962646,23.9107303619385,25.8641300201416,4431.51473076756,98466.1,178064471137.921,3.74433219794898,38630.7265886928,1.65342048250024,6.32505989074707,16.3735103607178,17.5056017621815,2.0360339086492,2342960,50.8300417355885,4609400,,,86.341,2.10555797347703
896,2015,POL,Poland,6.085,55.399,54.285,32.477,44.601,26.392,4845.0,661.0,29.0,10572.0,5897.0,10863.0,285.612,97.883,88.852,10863.0,2867.0,1439.0,8889.0,Poland,7.61008927540369,,,,2490.20641907427,94200.0,477811911394.084,4.23632684997848,12578.4954734362,4.30581423680569,4.80993986129761,11.541410446167,124.061569613639,-0.0666411009657168,19574714,51.5308325092478,37986412,0.4,17.3,60.278,-0.273799474051689
897,2015,PRT,Portugal,16.257,48.437,48.437,31.036,51.563,14.78,2364.578,745.494,3.065,,2221.191,4768.814,459.939,158.96,101.366,4585.77,677.772,941.312,,Portugal,4.81266969600543,20.6031093597412,15.3616504669189,18.1825294494629,2131.68188764014,33120.0,199394066525.44,1.79204604555983,19250.1065376852,2.2144828853083,4.88554000854492,10.1358299255371,113.072519583956,-0.414141101993213,5452971,52.644635894674,10358076,0.5,19.0,63.514,0.500060471337961
898,2015,SVK,Slovak Republic,7.298,69.039,69.029,14.968,30.961,7.67,549.88,129.61,8.17,1583.02,1226.0,1784.18,328.239,,130.357,1776.06,136.23,191.43,1386.67,Slovak Republic,5.6694557930868,19.8022193908691,17.960729598999,18.9221496582031,3003.66421998152,19217.5,88636928904.6449,5.21564980342959,16342.2162621093,5.11570678786038,4.59206008911133,10.0485095977783,112.803148787488,0.0950338786482762,2788327,51.409095642185,5423801,0.7,12.7,53.889,-0.110721647611686
899,2015,SVN,Slovenia,8.15,24.194,24.149,57.657,75.806,49.506,658.5,70.8,7.51,878.42,209.77,925.94,447.055,,90.778,868.66,430.04,158.05,547.47,Slovenia,6.36772616613116,21.3828392028809,16.0427799224854,18.8112297058105,3174.87258490422,12480.0,43107506024.3254,2.21008160650594,20890.1664304173,2.13325802761534,4.90953016281128,10.0791702270508,102.446109241111,0.075190689011533,1038090,50.3065132804718,2063531,0.0,13.9,53.781,0.492566223748192
900,2015,SWE,Sweden,15.471,0.787,0.787,47.552,99.213,32.081,4386.77,684.07,119.51,2762.35,34.8,4421.57,452.8,138.174,117.19,4421.57,1418.49,2284.21,,Sweden,3.99931163942689,26.2976894378662,19.6124897003174,22.9988498687744,5102.78557831232,279800.0,505103781349.757,4.48928158790491,51545.4836095322,3.39017629600058,7.4439001083374,15.3828802108765,24.0582617728817,1.05745468551674,4901217,50.0165745873327,9799186,0.6,16.2,86.553,1.41161621630385
901,2015,TUR,Türkiye,0.558,99.442,99.387,0.558,0.558,,154.0,154.0,,,27415.0,31283.0,398.36,,102.175,27584.0,,0.0,25605.0,Turkiye,4.47717591290146,,,,1651.36136952915,216303.0,864316670330.882,6.08448690443663,11006.2795239649,4.32812777141611,,,102.035280589374,1.66948158450263,39879351,50.7826933584745,78529413,0.2,14.3,73.611,2.3975599960697
902,2015,USA,United States,8.924,52.501,52.501,34.699,47.499,25.775,112944.0,21219.0,,,124838.0,237782.192,741.035,125.851,107.665,237782.2,61289.0,30436.0,,United States,15.5600349639355,32.6739616394043,32.3133583068848,32.5007591247559,6803.99660728499,3100950.0,18206020741000.0,2.70636958176399,56762.7294515989,1.95300411790625,4.95341014862061,13.5456399917603,35.0633286762825,0.73621730882542,162095782,50.5382211684035,320738994,1.2,,81.671,0.966674782180289
903,2016,AUS,Australia,16.957,52.159,52.159,46.792,47.841,29.835,5616.119,1990.536,,12433.422,6122.921,13019.29,536.597,,98.631,11739.04,3502.336,,12368.326,Australia,15.914657116179,32.1725997924805,27.8382301330566,30.0298099517822,,1340372.0,1387560980285.63,2.74164306864724,57358.7827974217,1.1493474640983,5.28623008728027,13.8043899536133,3.14493553058884,1.56194049810399,12141288,50.1894718273433,24190907,0.5,,85.8,1.67739012761928
904,2016,AUT,Austria,32.824,2.74,2.74,58.808,97.26,25.984,4693.0,1583.8,83.1,4598.7,132.2,4928.4,563.419,153.82,106.078,4825.2,1253.8,1855.4,4269.0,Austria,7.28881998322196,12.9846897125244,13.9576597213745,13.4557199478149,,38847.9,389570224508.691,1.98943716230463,44590.2516278164,0.892469139632297,5.4796199798584,10.9436302185059,105.873339796413,1.08139629872802,4453787,50.9780954273236,8736668,0.7,14.4,57.905,1.41006179973647
905,2016,BEL,Belgium,20.323,1.81,0.803,53.461,98.19,33.138,4666.074,965.784,,,38.136,4745.78,417.968,138.119,98.246,4752.087,1574.736,2113.116,,Belgium,8.31493180826759,32.8506393432617,31.4383296966553,32.1669616699219,,6893.0,468191916732.07,1.26668640902095,41318.0196388476,0.755268919102846,6.46173000335693,12.1649503707886,374.221334214003,0.506300002451376,5753945,50.7786624171566,11331422,0.1,,97.919,0.550223217018871
906,2016,CAN,Canada,7.586,72.892,69.248,27.108,27.108,19.522,9275.08,2595.614,,,23693.71,,412.543,,,34215.827,6679.466,1247.037,15009.537,Canada,15.420601713058,26.7036800384521,24.7432594299316,25.7544403076172,,3470760.4,1572095608554.66,1.00139441390405,43536.9134032467,-0.135842621321913,,,4.02756394169263,1.13234865466606,18202997,50.4105660284427,36109487,0.2,,81.3,1.18279215486163
907,2016,CHE,Switzerland,21.488,0.0,0.0,52.463,100.0,30.975,6050.0,1300.0,,,0.0,6050.0,721.964,147.539,127.88,6050.0,1874.0,2876.0,3388.0,Switzerland,4.73765637657829,,,,,12553.5,716509848990.836,2.04518646926613,85570.3960583982,0.9368837412635,4.92645978927612,15.3604698181152,211.897247775143,1.09203117387253,4226492,50.4755955161836,8373338,0.0,15.5,73.739,1.12051359857279
908,2016,CHL,Chile,0.065,98.598,98.594,0.386,1.402,0.321,101.359,4.727,,,7127.041,7228.65,396.981,,159.915,7228.65,23.166,,,Chile,4.74983007721478,,,,,177190.1,246747710111.593,1.75303874901438,13550.8119310854,0.413495941080043,5.34201002120972,21.1555995941162,24.4899641172135,1.32520687841934,9243814,50.7648824717701,18209072,,,87.422,1.39615543881378
909,2016,CHN,China (People's Republic of),,,,,,,,,,,,203620.0,,300.91,172.282,,,,,China,7.11538500511605,,,,,2124598.67,11819132546495.4,6.84876220503246,8516.51369911542,6.23821544775225,3.79362010955811,11.8854780197144,147.25030254277,0.573050906069647,675220615,48.6543796042457,1387790000,0.8,4.5,56.736,2.77564176920889
910,2016,COL,Colombia,,99.129,96.776,,0.871,,99.242,,,,11032.466,11400.036,236.638,,,11400.036,,,,Colombia,1.71624116088428,11.2939901351929,10.4756803512573,10.9017200469971,,599594.9,299607834899.028,2.08738250162794,6219.14969133042,0.70068863785022,4.47721004486084,14.9271898269653,43.4205029292474,1.3676499516175,24556894,50.9743010531095,48175048,4.9,,80.108,1.79799326101377
911,2016,CRI,Costa Rica,0.033,81.149,81.149,3.317,6.026,3.284,73.4,0.4,,1218.0,988.4,1218.0,248.605,,,1218.0,40.0,,1147.0,Costa Rica,1.64920306010979,21.3582191467285,19.8245906829834,20.6339893341064,,29694.0,58814918320.6041,4.20432325175899,12004.6713106846,3.10830677493715,6.89395999908447,23.4232006072998,95.952526439483,1.05736605443833,2448697,49.980180987791,4899336,1.3,22.9,77.735,2.1867670480152
912,2016,CYP,Cyprus,,,,,,,89.1,16.2,,,424.44,538.69,,,,513.54,70.93,0.0,,Cyprus,6.16994330846697,27.0169200897217,26.1690101623535,26.615270614624,,1726.1,21123143098.1676,6.45455446625895,24805.203125,5.96738680582017,6.14541006088257,16.4027805328369,126.643831168831,0.789476881596144,584159,49.9200556491302,1170189,0.0,15.7,66.881,0.692369043002722
913,2016,CZE,Czech Republic,6.834,50.096,49.988,33.586,49.904,26.752,1786.383,244.626,11.442,3220.034,1789.366,3579.614,337.099,,104.24,3579.614,957.598,588.024,2332.965,Czechia,9.62775004201401,19.599910736084,20.5878200531006,20.0784492492676,,26698.5,192803983942.274,2.5372845203138,18247.0117295456,2.34055226080498,5.55373001098633,13.9713001251221,136.851858567543,0.192048415842684,5373114,50.8512677622511,10566332,0.0,9.1,73.57,0.318529833159244
