"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","TREATMENT","Municipal waste treated","1995","1995","TONNE","Tonnes","3","Thousands",,,50893,,
"DEU","Germany","TREATMENT","Municipal waste treated","1996","1996","TONNE","Tonnes","3","Thousands",,,52544,,
"DEU","Germany","TREATMENT","Municipal waste treated","1997","1997","TONNE","Tonnes","3","Thousands",,,53965,,
"DEU","Germany","TREATMENT","Municipal waste treated","1998","1998","TONNE","Tonnes","3","Thousands",,,53058,,
"DEU","Germany","TREATMENT","Municipal waste treated","1999","1999","TONNE","Tonnes","3","Thousands",,,52373,,
"DEU","Germany","TREATMENT","Municipal waste treated","2000","2000","TONNE","Tonnes","3","Thousands",,,52810,,
"DEU","Germany","TREATMENT","Municipal waste treated","2001","2001","TONNE","Tonnes","3","Thousands",,,52075,,
"DEU","Germany","TREATMENT","Municipal waste treated","2002","2002","TONNE","Tonnes","3","Thousands",,,52771,,
"DEU","Germany","TREATMENT","Municipal waste treated","2003","2003","TONNE","Tonnes","3","Thousands",,,49622,,
"DEU","Germany","TREATMENT","Municipal waste treated","2004","2004","TONNE","Tonnes","3","Thousands",,,48434,,
"DEU","Germany","TREATMENT","Municipal waste treated","2005","2005","TONNE","Tonnes","3","Thousands",,,46555,,
"DEU","Germany","TREATMENT","Municipal waste treated","2006","2006","TONNE","Tonnes","3","Thousands",,,46426,,
"DEU","Germany","TREATMENT","Municipal waste treated","2007","2007","TONNE","Tonnes","3","Thousands",,,47887,,
"DEU","Germany","TREATMENT","Municipal waste treated","2008","2008","TONNE","Tonnes","3","Thousands",,,48367,,
"DEU","Germany","TREATMENT","Municipal waste treated","2009","2009","TONNE","Tonnes","3","Thousands",,,48466,,
"DEU","Germany","TREATMENT","Municipal waste treated","2010","2010","TONNE","Tonnes","3","Thousands",,,49236,,
"DEU","Germany","TREATMENT","Municipal waste treated","2011","2011","TONNE","Tonnes","3","Thousands",,,50238,,
"DEU","Germany","TREATMENT","Municipal waste treated","2012","2012","TONNE","Tonnes","3","Thousands",,,49759,,
"DEU","Germany","TREATMENT","Municipal waste treated","2013","2013","TONNE","Tonnes","3","Thousands",,,49570,,
"DEU","Germany","TREATMENT","Municipal waste treated","2014","2014","TONNE","Tonnes","3","Thousands",,,51102,,
"DEU","Germany","TREATMENT","Municipal waste treated","2015","2015","TONNE","Tonnes","3","Thousands",,,51625,,
"DEU","Germany","TREATMENT","Municipal waste treated","2016","2016","TONNE","Tonnes","3","Thousands",,,52133,,
"DEU","Germany","TREATMENT","Municipal waste treated","2017","2017","TONNE","Tonnes","3","Thousands",,,51790,,
"DEU","Germany","TREATMENT","Municipal waste treated","2018","2018","TONNE","Tonnes","3","Thousands",,,50259.969,,
"DEU","Germany","TREATMENT","Municipal waste treated","2019","2019","TONNE","Tonnes","3","Thousands",,,50611.789,"E","Estimated value"
"DEU","Germany","TREATMENT","Municipal waste treated","2020","2020","TONNE","Tonnes","3","Thousands",,,52566.96,"E","Estimated value"
"DEU","Germany","RECOVERY","Amount designated for recovery operations","1993","1993","TONNE","Tonnes","3","Thousands",,,10641,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,20118.14,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,22227.53,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,23859.42,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,24229.08,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,26873.67,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,27817.67,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,27332.67,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,29743,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,28854,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,27710,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,28797,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,32697,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,35789,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,37099,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,37400,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,38496,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,39707,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,41323,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,43101,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,45097,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,46521,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,49218,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,50729,,
"DEU","Germany","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,49369.195,,
